registrar_id,hostname,ip,timestamp
7602,h66-222-114-90.lncswi.dedicated.static.tds.net.,66.222.114.90,2016-10-31 16:00:25.696
1264,google-proxy-66-249-88-20.google.com.,66.249.88.20,2016-10-31 16:00:27.577
4821,if1.my.com.,185.30.176.26,2016-10-31 15:46:19.416
4821,if1.my.com.,185.30.176.27,2016-10-31 15:58:05.172
4821,if1.my.com.,66.249.80.6,2016-10-31 16:00:52.506
4821,if1.my.com.,185.30.176.26,2016-10-31 20:35:23.188
4821,if1.my.com.,185.30.176.27,2016-11-01 20:07:17.792
2371,h96-60-77-122.nwblwi.dedicated.static.tds.net.,96.60.77.122,2016-10-31 16:00:53.138
2371,h96-60-77-122.nwblwi.dedicated.static.tds.net.,96.60.77.122,2016-10-31 16:00:53.618
4063,oxfo-occam-static4-ws-11.dsl.maqs.net.,66.187.33.188,2016-10-31 16:00:55.382
4063,oxfo-occam-static4-ws-11.dsl.maqs.net.,66.187.33.188,2016-10-31 16:00:55.800
3137,66-208-230-9-Huntington.hfc.comcastbusiness.net.,66.208.230.9,2016-10-31 16:01:03.488
3137,66-208-230-9-Huntington.hfc.comcastbusiness.net.,66.208.230.9,2016-10-31 16:01:03.495
3137,66-208-230-9-Huntington.hfc.comcastbusiness.net.,66.208.230.9,2016-10-31 16:07:17.262
3137,66-208-230-9-Huntington.hfc.comcastbusiness.net.,66.208.230.9,2016-10-31 16:07:17.315
4812,google-proxy-66-102-6-76.google.com.,66.102.6.76,2016-10-31 16:01:05.782
4812,google-proxy-66-102-6-76.google.com.,66.102.6.72,2016-11-01 10:33:01.314
3246,mail.sjct.org.,70.90.192.189,2016-10-31 14:25:01.324
3246,mail.sjct.org.,70.90.192.189,2016-10-31 14:25:01.442
3246,mail.sjct.org.,70.90.192.189,2016-10-31 16:01:05.863
3246,mail.sjct.org.,70.90.192.189,2016-11-01 12:29:21.969
6542,s-208-117-68-34.subscribers.secom.net.,208.117.68.34,2016-10-31 16:01:08.354
6542,s-208-117-68-34.subscribers.secom.net.,208.117.68.34,2016-10-31 16:01:08.354
6542,s-208-117-68-34.subscribers.secom.net.,208.117.68.34,2016-10-31 16:08:43.126
6542,s-208-117-68-34.subscribers.secom.net.,208.117.68.34,2016-10-31 16:08:43.817
9219,google-proxy-66-249-80-6.google.com.,66.249.80.6,2016-10-31 16:01:30.972
9219,google-proxy-66-249-80-6.google.com.,66.102.6.76,2016-11-01 03:39:35.501
5934,,2600:1006:b156:73d3:b097:1eac:e337:fd85,2016-10-31 14:14:31.626
5934,,96.61.148.30,2016-10-31 16:01:36.929
5934,,96.61.148.30,2016-10-31 16:01:37.046
4477,74-47-42-150.dr01.jrdn.mn.frontiernet.net.,74.47.42.150,2016-10-31 16:01:57.221
7597,static-208-124-118-60.consolidated.net.,208.124.118.60,2016-10-31 16:01:58.787
7597,static-208-124-118-60.consolidated.net.,208.124.118.60,2016-10-31 16:01:59.107
7597,static-208-124-118-60.consolidated.net.,208.124.118.60,2016-10-31 17:25:19.748
7597,static-208-124-118-60.consolidated.net.,208.124.118.60,2016-11-03 20:07:19.405
6859,rrcs-97-77-169-35.sw.biz.rr.com.,97.77.169.35,2016-10-31 16:02:13.075
6859,rrcs-97-77-169-35.sw.biz.rr.com.,97.77.169.35,2016-10-31 16:02:13.379
1479,d25-142.rb.lax.centurytel.net.,69.179.24.142,2016-10-31 16:02:14.509
5784,mail.caledoniawi.com.,98.100.214.178,2016-10-31 15:03:20.975
5784,mail.caledoniawi.com.,98.100.214.178,2016-10-31 15:03:20.976
5784,mail.caledoniawi.com.,98.100.214.178,2016-10-31 16:02:18.098
5784,mail.caledoniawi.com.,98.100.214.178,2016-10-31 16:03:33.133
5784,mail.caledoniawi.com.,98.100.214.178,2016-10-31 16:27:08.714
385,69-18-10-50.lisco.net.,69.18.10.50,2016-10-31 16:00:10.137
385,69-18-10-50.lisco.net.,69.18.10.50,2016-10-31 16:00:18.505
385,69-18-10-50.lisco.net.,69.18.10.50,2016-10-31 16:00:19.493
385,69-18-10-50.lisco.net.,69.18.10.50,2016-10-31 16:02:18.122
385,69-18-10-50.lisco.net.,69.18.10.50,2016-10-31 16:02:50.604
385,69-18-10-50.lisco.net.,69.18.10.50,2016-10-31 16:02:51.612
385,69-18-10-50.lisco.net.,69.18.10.50,2016-11-03 17:32:44.598
385,69-18-10-50.lisco.net.,69.18.10.50,2016-11-03 17:34:13.812
385,69-18-10-50.lisco.net.,69.18.10.50,2016-11-03 17:34:14.821
490,mobile-107-77-172-23.mobile.att.net.,107.77.172.23,2016-10-31 16:03:07.848
4707,host-63-142-125-218.newwavecomm.net.,63.142.125.218,2016-10-31 15:17:00.846
4707,host-63-142-125-218.newwavecomm.net.,63.142.125.218,2016-10-31 15:17:16.028
4707,host-63-142-125-218.newwavecomm.net.,63.142.125.218,2016-10-31 15:59:53.418
4707,host-63-142-125-218.newwavecomm.net.,63.142.125.218,2016-10-31 16:03:02.432
4707,host-63-142-125-218.newwavecomm.net.,63.142.125.218,2016-10-31 16:03:14.728
4707,host-63-142-125-218.newwavecomm.net.,63.142.125.218,2016-10-31 16:03:15.746
5460,97-86-82-134.static.aldl.mi.charter.com.,97.86.82.134,2016-10-31 16:03:18.686
1450,rrcs-98-101-246-2.midsouth.biz.rr.com.,98.101.246.2,2016-10-31 15:31:52.492
1450,rrcs-98-101-246-2.midsouth.biz.rr.com.,98.101.246.2,2016-10-31 15:31:52.503
1450,rrcs-98-101-246-2.midsouth.biz.rr.com.,98.101.246.2,2016-10-31 16:02:14.339
1450,rrcs-98-101-246-2.midsouth.biz.rr.com.,98.101.246.2,2016-10-31 16:03:31.833
1450,rrcs-98-101-246-2.midsouth.biz.rr.com.,98.101.246.2,2016-10-31 16:03:32.056
1450,rrcs-98-101-246-2.midsouth.biz.rr.com.,98.101.246.2,2016-10-31 16:21:01.576
1450,rrcs-98-101-246-2.midsouth.biz.rr.com.,98.101.246.2,2016-10-31 16:24:11.166
1450,rrcs-98-101-246-2.midsouth.biz.rr.com.,98.101.246.2,2016-10-31 16:27:14.520
9746,mail14.ess.barracuda.com.,64.235.154.106,2016-10-31 14:56:08.304
9746,mail14.ess.barracuda.com.,47.49.9.2,2016-10-31 15:29:28.593
9746,mail14.ess.barracuda.com.,47.49.9.2,2016-10-31 16:04:10.194
9746,mail14.ess.barracuda.com.,47.49.9.2,2016-10-31 16:04:20.160
9746,mail14.ess.barracuda.com.,47.49.9.2,2016-10-31 16:04:21.169
2622,ip-204-12-162-246.sag.speednetllc.com.,204.12.162.246,2016-10-31 16:04:39.835
2622,ip-204-12-162-246.sag.speednetllc.com.,2001:48a8:6880:64:71f3:335c:be71:a8d,2016-10-31 18:43:51.744
2903,google-proxy-66-249-88-14.google.com.,66.249.88.14,2016-10-31 16:04:57.520
1432,wsip-98-191-62-19.ri.ri.cox.net.,98.191.62.19,2016-10-31 14:30:22.864
1432,wsip-98-191-62-19.ri.ri.cox.net.,98.191.62.19,2016-10-31 14:30:22.878
1432,wsip-98-191-62-19.ri.ri.cox.net.,98.191.62.19,2016-10-31 16:04:49.671
1432,wsip-98-191-62-19.ri.ri.cox.net.,98.191.62.19,2016-10-31 16:04:58.656
1432,wsip-98-191-62-19.ri.ri.cox.net.,98.191.62.19,2016-10-31 16:04:58.851
4914,rrcs-71-41-45-125.se.biz.rr.com.,71.41.45.125,2016-10-31 15:37:11.427
4914,rrcs-71-41-45-125.se.biz.rr.com.,71.41.45.125,2016-10-31 15:37:11.441
4914,rrcs-71-41-45-125.se.biz.rr.com.,71.41.45.125,2016-10-31 15:40:39.634
4914,rrcs-71-41-45-125.se.biz.rr.com.,71.41.45.125,2016-10-31 16:05:13.583
4914,rrcs-71-41-45-125.se.biz.rr.com.,71.41.45.125,2016-10-31 16:05:13.579
7048,,205.213.2.3,2016-10-31 15:05:47.519
7048,,205.213.2.3,2016-10-31 15:05:55.506
7048,,205.213.2.3,2016-10-31 15:05:56.517
7048,,205.213.2.3,2016-10-31 15:12:58.294
7048,,205.213.2.3,2016-10-31 15:30:56.134
7048,,205.213.2.3,2016-10-31 16:05:49.858
7048,,205.213.2.3,2016-10-31 16:05:53.766
7048,,205.213.2.3,2016-10-31 16:05:54.772
4863,,173.59.165.78,2016-10-31 16:05:40.383
4863,,173.59.165.78,2016-10-31 16:06:01.033
8102,96-63-178-47.evertek.net.,96.63.178.47,2016-10-31 16:06:07.918
8102,96-63-178-47.evertek.net.,96.63.178.47,2016-10-31 16:10:01.262
8824,dsl.triotel.sxflsdch39r.sdnet.net.,216.106.220.23,2016-10-31 15:57:46.193
8824,dsl.triotel.sxflsdch39r.sdnet.net.,216.106.220.23,2016-10-31 16:06:36.643
8824,dsl.triotel.sxflsdch39r.sdnet.net.,216.106.220.23,2016-10-31 16:07:21.066
8824,dsl.triotel.sxflsdch39r.sdnet.net.,216.106.220.23,2016-10-31 17:39:01.727
5020,pool-72-92-138-232.burl.east.myfairpoint.net.,72.92.138.232,2016-10-31 16:06:41.778
588,google-proxy-66-249-80-4.google.com.,66.249.80.4,2016-10-31 16:07:05.892
6576,,50.110.130.228,2016-10-31 16:07:19.540
6576,,50.110.130.228,2016-10-31 16:07:19.540
3065,mail.pottcounty.org.,68.234.96.186,2016-10-31 15:08:40.729
3065,mail.pottcounty.org.,68.234.96.186,2016-10-31 15:08:40.728
3065,mail.pottcounty.org.,68.234.96.186,2016-10-31 15:19:11.698
3065,mail.pottcounty.org.,68.234.96.186,2016-10-31 15:31:04.994
3065,mail.pottcounty.org.,68.234.96.186,2016-10-31 16:01:56.239
3065,mail.pottcounty.org.,68.234.96.186,2016-10-31 16:07:23.161
9902,sdsl-blt-216-227-31-97.gtcom.net.,216.227.31.97,2016-10-31 16:07:54.486
9902,sdsl-blt-216-227-31-97.gtcom.net.,216.227.31.97,2016-10-31 16:07:54.483
6887,69-9-201-152-static.midco.net.,69.9.201.152,2016-10-31 16:08:02.001
6085,mail.twp.independence.mi.us.,75.147.249.209,2016-10-31 13:59:18.202
6085,mail.twp.independence.mi.us.,75.147.249.209,2016-10-31 13:59:18.202
6085,mail.twp.independence.mi.us.,75.147.249.209,2016-10-31 14:14:00.941
6085,mail.twp.independence.mi.us.,75.147.249.209,2016-10-31 14:16:13.126
6085,mail.twp.independence.mi.us.,75.147.249.209,2016-10-31 14:26:41.561
6085,mail.twp.independence.mi.us.,75.147.249.209,2016-10-31 14:29:27.600
6085,mail.twp.independence.mi.us.,75.147.249.209,2016-10-31 14:41:00.455
6085,mail.twp.independence.mi.us.,75.147.249.209,2016-10-31 15:13:46.960
6085,mail.twp.independence.mi.us.,75.147.249.209,2016-10-31 15:13:59.828
6085,mail.twp.independence.mi.us.,75.147.249.209,2016-10-31 16:08:05.692
6085,mail.twp.independence.mi.us.,75.147.249.209,2016-10-31 16:08:13.340
6085,mail.twp.independence.mi.us.,75.147.249.209,2016-10-31 17:50:30.837
6287,24-107-255-203.dhcp.buvl.tn.charter.com.,24.107.255.203,2016-10-31 16:08:49.000
9527,184-158-80-126.dyn.centurytel.net.,184.158.80.126,2016-10-31 16:08:51.996
5190,165-234-248-116.state.nd.us.,165.234.248.116,2016-10-31 16:09:00.014
5190,165-234-248-116.state.nd.us.,165.234.248.116,2016-10-31 16:09:00.013
4531,,164.154.197.194,2016-10-31 15:26:14.847
4531,,164.154.80.77,2016-10-31 15:34:51.846
4531,,164.154.80.77,2016-10-31 15:42:56.817
4531,,164.154.80.25,2016-10-31 15:43:18.969
4531,,164.154.80.25,2016-10-31 15:44:44.526
4531,,164.154.80.25,2016-10-31 15:47:23.246
4531,,164.154.80.25,2016-10-31 15:47:28.522
4531,,164.154.80.25,2016-10-31 15:47:28.521
4531,,164.154.80.25,2016-10-31 16:01:54.498
4531,,164.154.80.25,2016-10-31 16:01:55.773
4531,,164.154.80.25,2016-10-31 16:02:01.573
4531,,198.180.188.182,2016-10-31 16:07:26.192
4531,,198.180.188.182,2016-10-31 16:07:26.701
4531,,164.154.80.77,2016-10-31 16:09:02.337
4531,,164.154.80.77,2016-10-31 16:09:05.426
4531,,164.154.80.77,2016-10-31 16:09:15.025
4531,,164.154.80.25,2016-10-31 16:15:38.509
4531,,164.154.80.25,2016-10-31 21:43:17.257
4531,,164.154.80.25,2016-10-31 21:44:35.926
4531,,164.154.80.77,2016-11-01 13:34:01.245
4531,,164.154.80.77,2016-11-01 13:34:16.188
4531,,164.154.80.77,2016-11-01 13:34:38.306
4531,,164.154.80.77,2016-11-01 13:34:38.925
4531,,208.71.217.162,2016-11-01 13:35:49.557
4531,,208.71.217.162,2016-11-01 13:37:30.032
4531,,164.154.80.77,2016-11-01 15:13:39.119
4531,,164.154.80.77,2016-11-01 15:13:39.804
4531,,164.154.80.25,2016-11-01 19:21:27.732
9901,165-234-248-93.state.nd.us.,165.234.248.93,2016-10-31 16:09:20.791
9901,165-234-248-93.state.nd.us.,165.234.248.93,2016-10-31 16:09:21.016
9901,165-234-248-93.state.nd.us.,165.234.248.93,2016-10-31 16:09:31.254
9901,165-234-248-93.state.nd.us.,165.234.248.93,2016-10-31 16:09:32.284
8328,google-proxy-66-249-80-8.google.com.,66.249.80.8,2016-10-31 16:09:47.193
7990,66-186-98-3.clearwave.com.,66.186.98.3,2016-10-31 16:09:50.992
7990,66-186-98-3.clearwave.com.,66.186.98.3,2016-10-31 16:10:02.328
7990,66-186-98-3.clearwave.com.,66.186.98.3,2016-10-31 16:10:02.566
7990,66-186-98-3.clearwave.com.,66.186.98.3,2016-10-31 16:10:02.636
6600,h29.126.20.98.static.ip.windstream.net.,98.20.126.29,2016-10-31 16:10:05.419
8812,ip-198-252-245-194.vbgov.com.,198.252.245.194,2016-10-31 16:10:17.499
8812,ip-198-252-245-194.vbgov.com.,198.252.245.194,2016-10-31 16:10:17.538
5952,static-69-161-98-99.cpe.metrocast.net.,69.161.98.99,2016-10-31 13:56:16.356
5952,static-69-161-98-99.cpe.metrocast.net.,69.161.98.99,2016-10-31 13:56:17.338
5952,static-69-161-98-99.cpe.metrocast.net.,69.161.98.99,2016-10-31 14:28:22.603
5952,static-69-161-98-99.cpe.metrocast.net.,69.161.98.99,2016-10-31 14:28:22.944
5952,static-69-161-98-99.cpe.metrocast.net.,69.161.98.99,2016-10-31 16:10:23.586
5952,static-69-161-98-99.cpe.metrocast.net.,69.161.98.99,2016-11-03 13:05:21.635
5952,static-69-161-98-99.cpe.metrocast.net.,69.161.98.99,2016-11-03 13:05:21.870
1760,mail0.ess.barracuda.com.,64.235.153.8,2016-10-31 14:53:47.969
1760,mail0.ess.barracuda.com.,98.103.179.220,2016-10-31 16:08:09.515
1760,mail0.ess.barracuda.com.,98.103.179.220,2016-10-31 16:08:09.612
1760,mail0.ess.barracuda.com.,98.103.179.220,2016-10-31 16:11:06.814
1760,mail0.ess.barracuda.com.,98.103.179.220,2016-10-31 16:11:07.821
1760,mail0.ess.barracuda.com.,98.103.179.220,2016-10-31 21:51:11.540
1760,mail0.ess.barracuda.com.,98.103.179.220,2016-11-01 17:37:25.823
1760,mail0.ess.barracuda.com.,98.103.179.220,2016-11-01 17:44:48.888
3336,www.tetonwyo.org.,199.192.127.66,2016-10-31 15:29:08.298
3336,www.tetonwyo.org.,199.192.127.66,2016-10-31 15:29:08.678
3336,www.tetonwyo.org.,199.192.127.66,2016-10-31 16:11:41.331
3336,www.tetonwyo.org.,199.192.127.66,2016-10-31 16:12:01.699
3336,www.tetonwyo.org.,199.192.127.66,2016-10-31 17:34:49.561
7634,75-133-47-5.dhcp.bycy.mi.charter.com.,75.133.47.5,2016-10-31 16:12:53.583
7461,mail.stjosephcounty.org.,207.72.49.66,2016-10-31 16:13:33.906
7461,mail.stjosephcounty.org.,207.72.49.66,2016-10-31 16:13:34.868
5847,google-proxy-66-249-80-8.google.com.,66.249.80.8,2016-10-31 16:13:40.442
701,69-179-7-180.dyn.centurytel.net.,69.179.7.180,2016-10-31 16:09:06.771
701,69-179-7-180.dyn.centurytel.net.,69.179.7.180,2016-10-31 16:13:44.303
701,69-179-7-180.dyn.centurytel.net.,69.179.7.180,2016-10-31 16:13:44.848
226,mail.monongalia.countyclerk.com.,50.248.93.113,2016-10-31 16:13:53.943
4089,24-119-18-162.cpe.cableone.net.,24.119.18.162,2016-10-31 16:13:56.006
4089,24-119-18-162.cpe.cableone.net.,24.119.18.162,2016-10-31 16:13:56.005
7847,cpe-76-179-198-60.maine.res.rr.com.,76.179.198.60,2016-10-31 16:13:57.329
3815,165-234-251-37.state.nd.us.,165.234.251.37,2016-10-31 16:14:04.774
3815,165-234-251-37.state.nd.us.,165.234.251.37,2016-10-31 16:14:05.029
5801,mail.deafsmithcounty.texas.gov.,96.46.117.114,2016-10-31 16:09:47.154
5801,mail.deafsmithcounty.texas.gov.,96.46.117.114,2016-10-31 16:09:47.281
5801,mail.deafsmithcounty.texas.gov.,96.46.117.114,2016-10-31 16:14:20.406
5801,mail.deafsmithcounty.texas.gov.,96.46.117.114,2016-10-31 18:33:49.826
7792,mail.northhudsonvillage.org.,173.11.50.17,2016-10-31 16:14:49.347
7792,mail.northhudsonvillage.org.,173.11.50.17,2016-10-31 16:14:49.359
5735,ip-161-77-57-231.crocker.net.,161.77.57.231,2016-10-31 14:57:43.417
5735,ip-161-77-57-231.crocker.net.,161.77.57.231,2016-10-31 14:57:43.417
5735,ip-161-77-57-231.crocker.net.,161.77.57.231,2016-10-31 15:06:27.840
5735,ip-161-77-57-231.crocker.net.,161.77.57.231,2016-10-31 15:06:28.110
5735,ip-161-77-57-231.crocker.net.,161.77.57.231,2016-10-31 16:14:55.022
5735,ip-161-77-57-231.crocker.net.,161.77.57.231,2016-10-31 16:14:55.354
5640,68-117-102-122.static.eucl.wi.charter.com.,68.117.102.122,2016-10-31 16:15:30.620
5640,68-117-102-122.static.eucl.wi.charter.com.,68.117.102.122,2016-10-31 16:15:31.498
9323,host-69-144-107-146.static.bresnan.net.,69.144.107.146,2016-10-31 16:15:31.669
9323,host-69-144-107-146.static.bresnan.net.,69.144.107.146,2016-10-31 16:15:31.669
9323,host-69-144-107-146.static.bresnan.net.,69.144.107.146,2016-11-01 15:33:37.308
5546,c-73-18-171-16.hsd1.mi.comcast.net.,73.18.171.16,2016-10-31 14:37:27.343
5546,c-73-18-171-16.hsd1.mi.comcast.net.,73.18.171.16,2016-10-31 14:37:44.016
5546,c-73-18-171-16.hsd1.mi.comcast.net.,50.197.99.134,2016-10-31 16:15:35.447
5546,c-73-18-171-16.hsd1.mi.comcast.net.,50.197.99.134,2016-11-02 13:12:22.939
1703,,161.7.59.20,2016-10-31 16:15:51.199
1703,,161.7.59.20,2016-10-31 16:15:51.233
5773,207-174-253-182.ptldmi.fnw.us.,207.174.253.182,2016-10-31 14:40:12.421
5773,207-174-253-182.ptldmi.fnw.us.,207.174.253.182,2016-10-31 14:40:13.383
5773,207-174-253-182.ptldmi.fnw.us.,207.174.253.182,2016-10-31 14:40:25.681
5773,207-174-253-182.ptldmi.fnw.us.,207.174.253.182,2016-10-31 14:40:26.516
5773,207-174-253-182.ptldmi.fnw.us.,207.174.253.182,2016-10-31 15:50:35.361
5773,207-174-253-182.ptldmi.fnw.us.,207.174.253.182,2016-10-31 15:51:16.899
5773,207-174-253-182.ptldmi.fnw.us.,207.174.253.182,2016-10-31 15:51:17.907
5773,207-174-253-182.ptldmi.fnw.us.,207.174.253.182,2016-10-31 16:14:57.444
5773,207-174-253-182.ptldmi.fnw.us.,207.174.253.182,2016-10-31 16:14:59.861
5773,207-174-253-182.ptldmi.fnw.us.,207.174.253.182,2016-10-31 16:15:51.617
5773,207-174-253-182.ptldmi.fnw.us.,207.174.253.182,2016-10-31 16:16:16.768
6754,h69-129-206-76.mdsnwi.broadband.dynamic.tds.net.,69.129.206.76,2016-10-31 16:15:52.726
3303,mail0.ess.barracuda.com.,64.235.153.8,2016-10-31 15:08:55.851
3303,mail0.ess.barracuda.com.,173.221.191.162,2016-10-31 16:15:01.908
3303,mail0.ess.barracuda.com.,64.235.154.194,2016-10-31 16:16:06.644
623,google-proxy-66-102-8-200.google.com.,66.102.8.200,2016-10-31 16:16:31.586
8163,,165.234.252.11,2016-10-31 16:16:57.349
8163,,165.234.252.11,2016-10-31 16:16:58.106
8254,165-234-251-29.state.nd.us.,165.234.251.29,2016-10-31 16:17:04.200
8254,165-234-251-29.state.nd.us.,165.234.251.29,2016-10-31 16:17:04.200
2560,96-46-217-195.new.brazosnet.com.,96.46.217.195,2016-10-31 15:29:28.975
2560,96-46-217-195.new.brazosnet.com.,96.46.217.195,2016-10-31 15:29:28.987
2560,96-46-217-195.new.brazosnet.com.,96.46.217.195,2016-10-31 16:17:23.012
2120,rrcs-24-106-20-222.west.biz.rr.com.,24.106.20.222,2016-10-31 14:59:32.762
2120,rrcs-24-106-20-222.west.biz.rr.com.,24.106.20.222,2016-10-31 14:59:32.762
2120,rrcs-24-106-20-222.west.biz.rr.com.,24.106.20.222,2016-10-31 16:17:18.419
2120,rrcs-24-106-20-222.west.biz.rr.com.,24.106.20.222,2016-10-31 16:17:37.255
2120,rrcs-24-106-20-222.west.biz.rr.com.,24.106.20.222,2016-10-31 16:17:37.254
2120,rrcs-24-106-20-222.west.biz.rr.com.,24.106.20.222,2016-10-31 16:18:45.551
2120,rrcs-24-106-20-222.west.biz.rr.com.,24.106.20.222,2016-10-31 16:18:46.562
3528,97-86-40-65.dhcp.stpt.wi.charter.com.,97.86.40.65,2016-10-31 16:17:58.496
1717,,2600:1008:b14c:178d:44a6:9c1:5a93:dabf,2016-10-31 16:18:12.939
1717,,66.102.6.76,2016-11-01 22:51:21.074
6076,google-proxy-66-249-88-20.google.com.,66.249.88.20,2016-10-31 16:18:28.554
6049,mail.erietownship.com.,24.247.155.10,2016-10-31 14:22:07.208
6049,mail.erietownship.com.,24.247.155.10,2016-10-31 14:22:17.605
6049,mail.erietownship.com.,24.247.155.10,2016-10-31 14:22:19.791
6049,mail.erietownship.com.,24.247.155.10,2016-10-31 14:22:19.815
6049,mail.erietownship.com.,24.247.155.10,2016-10-31 15:20:43.438
6049,mail.erietownship.com.,24.247.155.10,2016-10-31 16:18:29.567
632,165-234-248-136.state.nd.us.,165.234.248.136,2016-10-31 16:19:21.767
632,165-234-248-136.state.nd.us.,165.234.248.136,2016-10-31 16:19:25.337
632,165-234-248-136.state.nd.us.,165.234.248.136,2016-10-31 16:19:25.343
6244,71-87-31-101.static.eucl.wi.charter.com.,71.87.31.101,2016-10-31 16:19:43.329
5751,static-acs-24-239-40-28.zoominternet.net.,24.239.40.28,2016-10-31 16:19:48.019
4097,97-88-247-182.static.mdsn.wi.charter.com.,97.88.247.182,2016-10-31 16:19:54.134
4097,97-88-247-182.static.mdsn.wi.charter.com.,97.88.247.182,2016-10-31 16:19:54.141
3428,,4.79.123.3,2016-10-31 13:26:55.021
3428,,173.162.171.25,2016-10-31 16:20:09.138
3428,,173.162.171.25,2016-10-31 16:20:09.143
8487,66-186-108-76.clearwave.com.,66.186.108.76,2016-10-31 15:10:13.740
8487,66-186-108-76.clearwave.com.,50.206.247.250,2016-10-31 16:20:11.883
8487,66-186-108-76.clearwave.com.,50.206.247.250,2016-10-31 16:20:11.892
8487,66-186-108-76.clearwave.com.,50.206.247.250,2016-10-31 16:41:11.729
4345,24-213-32-86.static.mrqt.mi.charter.com.,24.213.32.86,2016-10-31 16:20:24.755
4345,24-213-32-86.static.mrqt.mi.charter.com.,24.213.32.86,2016-10-31 16:20:24.747
3049,,204.85.16.140,2016-10-31 16:20:20.463
3049,,204.85.16.140,2016-10-31 16:20:21.124
3049,,204.85.16.140,2016-10-31 16:20:29.932
3049,,204.85.16.140,2016-10-31 16:20:30.312
5445,google-proxy-66-249-80-4.google.com.,66.249.80.4,2016-10-31 16:20:52.470
3205,,156.63.18.2,2016-10-31 16:21:00.584
3205,,156.63.18.2,2016-10-31 16:21:01.614
5322,207-118-188-25.dyn.centurytel.net.,207.118.188.25,2016-10-31 16:21:06.215
8194,cpe-65-31-161-81.wi.res.rr.com.,65.31.161.81,2016-10-31 16:21:13.610
8194,cpe-65-31-161-81.wi.res.rr.com.,65.31.161.81,2016-10-31 16:21:14.413
8946,cpe-65-30-144-73.wi.res.rr.com.,65.30.144.73,2016-10-31 16:19:52.222
8946,cpe-65-30-144-73.wi.res.rr.com.,65.30.144.73,2016-10-31 16:20:06.060
8946,cpe-65-30-144-73.wi.res.rr.com.,65.30.144.73,2016-10-31 16:20:06.054
8946,cpe-65-30-144-73.wi.res.rr.com.,65.30.144.73,2016-10-31 16:21:26.598
8946,cpe-65-30-144-73.wi.res.rr.com.,65.30.144.73,2016-10-31 16:21:27.603
8946,cpe-65-30-144-73.wi.res.rr.com.,65.30.144.73,2016-10-31 16:21:39.705
4438,50-233-86-150-static.hfc.comcastbusiness.net.,50.233.86.150,2016-10-31 16:21:51.825
4438,50-233-86-150-static.hfc.comcastbusiness.net.,50.233.86.150,2016-10-31 16:21:53.898
768,24-180-253-74.static.bycy.mi.charter.com.,24.180.253.74,2016-10-31 15:39:15.875
768,24-180-253-74.static.bycy.mi.charter.com.,24.180.253.74,2016-10-31 15:40:30.091
768,24-180-253-74.static.bycy.mi.charter.com.,24.180.253.74,2016-10-31 15:40:35.721
768,24-180-253-74.static.bycy.mi.charter.com.,24.180.253.74,2016-10-31 15:40:35.682
768,24-180-253-74.static.bycy.mi.charter.com.,24.180.253.74,2016-10-31 16:18:43.684
768,24-180-253-74.static.bycy.mi.charter.com.,24.180.253.74,2016-10-31 16:19:41.909
768,24-180-253-74.static.bycy.mi.charter.com.,24.180.253.74,2016-10-31 16:19:46.504
768,24-180-253-74.static.bycy.mi.charter.com.,24.180.253.74,2016-10-31 16:20:33.390
768,24-180-253-74.static.bycy.mi.charter.com.,24.180.253.74,2016-10-31 16:21:59.418
768,24-180-253-74.static.bycy.mi.charter.com.,24.180.253.74,2016-10-31 18:26:46.810
8642,50-252-198-141-static.hfc.comcastbusiness.net.,50.252.198.141,2016-10-31 16:23:38.513
8642,50-252-198-141-static.hfc.comcastbusiness.net.,50.252.198.141,2016-10-31 16:23:39.521
6894,mobile-107-77-220-5.mobile.att.net.,107.77.220.5,2016-10-31 15:29:10.825
6894,mobile-107-77-220-5.mobile.att.net.,173.219.23.200,2016-10-31 16:24:19.275
5184,74-94-237-185-Michigan.hfc.comcastbusiness.net.,74.94.237.185,2016-10-31 14:12:42.335
5184,74-94-237-185-Michigan.hfc.comcastbusiness.net.,74.94.237.185,2016-10-31 14:12:47.466
5184,74-94-237-185-Michigan.hfc.comcastbusiness.net.,74.94.237.185,2016-10-31 14:12:47.480
5184,74-94-237-185-Michigan.hfc.comcastbusiness.net.,74.94.237.185,2016-10-31 14:24:36.810
5184,74-94-237-185-Michigan.hfc.comcastbusiness.net.,74.94.237.185,2016-10-31 16:24:32.181
7381,107.209.95.208.IN-ADDR.ARPA.PLBB.US.,208.95.209.107,2016-10-31 16:25:06.447
6766,DSL112-22.lemonweir.mwt.net.,207.190.112.22,2016-10-31 15:31:47.564
6766,DSL112-22.lemonweir.mwt.net.,207.190.112.22,2016-10-31 16:08:10.954
6766,DSL112-22.lemonweir.mwt.net.,207.190.112.22,2016-10-31 16:10:45.924
6766,DSL112-22.lemonweir.mwt.net.,207.190.112.22,2016-10-31 16:19:05.691
6766,DSL112-22.lemonweir.mwt.net.,207.190.112.22,2016-10-31 16:25:23.427
6766,DSL112-22.lemonweir.mwt.net.,207.190.112.22,2016-10-31 18:44:27.687
6766,DSL112-22.lemonweir.mwt.net.,207.190.112.22,2016-10-31 21:02:35.983
4259,google-proxy-66-249-80-6.google.com.,66.249.80.6,2016-10-31 16:25:33.214
4259,google-proxy-66-249-80-6.google.com.,66.249.80.4,2016-10-31 16:35:13.791
